Previous_Fraud_Reports,Fraudulent,Month,Day,Transaction_Amount_Standardized,Transaction_Location_Online,Device_Type_POS,Device_Type_Web,Transaction_Type_Debit,Time_of_Day_non-night,Interaction_Term_time_day_location
0,1,1,3,0.5788900948111708,0,0,0,1,0,0
0,1,5,17,-1.2818331455953906,0,0,0,1,0,0
3,1,11,23,0.537455310100084,1,0,1,0,1,1
0,0,7,24,-1.551360184136624,1,0,0,1,1,1
1,1,7,30,-0.4120213957757239,0,0,0,1,0,0
0,1,8,7,-0.016333059572371165,0,0,0,0,0,0
1,1,9,2,0.907097934643073,1,0,1,1,0,0
1,1,8,8,0.45133608950240817,0,0,0,0,0,0
0,1,2,18,0.5475714949961018,0,0,0,1,0,0
1,1,6,12,-0.387621296384404,1,0,1,0,1,1
0,1,7,14,1.202694935972846,0,0,0,1,0,0
0,1,9,5,1.4845969787772901,0,0,1,0,1,0
1,1,4,8,1.5285850608405576,0,0,1,1,1,0
0,1,8,25,1.5429763731892074,1,0,1,1,1,1
0,1,6,2,1.3241480503220584,1,0,1,1,1,1
0,1,12,19,-0.08584718626367224,1,1,0,1,1,1
0,1,3,30,-1.5074344621172366,1,0,0,1,0,0
0,1,6,21,0.3814651247822405,1,0,1,1,1,1
0,0,3,23,-0.5633830800589509,1,0,0,0,1,1
0,1,3,28,0.20987453515385981,1,0,1,1,0,0
1,1,8,30,0.219263186204616,1,1,0,0,0,0
2,0,9,15,0.000964923710443138,1,0,1,1,1,1
1,1,11,21,0.949443868884178,0,0,0,1,1,0
0,0,1,15,-1.7228433759116568,0,0,0,1,1,0
0,1,8,29,1.648624680861833,1,0,0,0,1,1
0,0,11,30,-1.687765851229403,0,0,0,0,1,0
1,0,9,10,-1.6708766726786881,1,0,0,1,1,1
0,1,9,15,-1.6337620532297017,1,1,0,0,1,1
0,1,10,27,-0.4680588240952752,1,0,1,1,0,0
0,1,2,6,0.25677621704505527,1,0,1,0,1,1
0,1,7,2,0.6733378457136504,0,0,0,0,0,0
0,1,3,7,-0.2525667635756825,1,0,1,0,1,1
1,1,10,31,-0.12074802415493399,1,0,0,1,1,1
4,0,5,7,-0.2532735107396508,0,0,1,0,1,0
2,0,10,30,0.7042337830090916,0,0,1,0,1,0
0,1,7,22,-0.5178082813236374,1,0,1,1,0,0
1,0,12,14,-1.3670065721942264,1,0,0,0,1,1
1,1,9,12,1.4216029411182856,1,0,0,0,1,1
0,1,3,5,-0.988200485647824,1,0,1,0,0,0
0,1,10,3,-0.6620817072858873,0,0,1,0,0,0
1,1,1,16,-0.8373168950343404,1,0,1,0,1,1
0,1,10,9,1.557849243654483,0,0,1,0,1,0
0,1,1,15,1.161457624734044,0,0,1,1,1,0
0,1,3,11,-1.7206954188446941,1,0,1,0,0,0
0,1,2,15,-0.49162399178798544,1,0,0,1,1,1
0,1,5,19,0.7783937329694203,1,0,1,1,0,0
0,1,9,9,-0.2811484503538153,1,0,1,0,1,1
2,1,11,8,-1.4301461166222837,1,0,1,1,0,0
0,1,10,18,-0.7691435092864497,0,0,1,1,1,0
1,1,9,1,-1.0643871370342384,1,0,0,0,1,1
2,0,12,11,-1.3357191524010972,1,0,1,0,1,1
2,1,8,14,0.1910972330523472,1,0,0,0,0,0
3,1,11,14,0.023525401807315938,0,0,1,1,0,0
0,1,10,30,0.8533816857345942,1,0,0,0,0,0
1,1,4,29,-0.8290022225170653,1,1,0,0,1,1
3,0,2,19,-0.020421106893364453,1,0,0,0,1,1
0,1,8,18,-0.10818593976008427,1,0,1,1,1,1
0,1,12,20,1.4954372330716879,0,0,1,1,1,0
0,1,10,29,1.3470445797665045,0,1,0,0,0,0
0,1,10,28,-1.0704603124187313,0,0,0,1,1,0
0,1,4,13,1.5125446717759807,1,0,0,1,1,1
0,1,8,18,0.9290452056417966,0,0,1,1,0,0
0,1,10,17,-0.7394809150810712,0,0,0,1,0,0
1,1,10,2,0.4207762035545403,1,0,0,0,1,1
2,1,9,21,-0.7298809327705007,0,0,0,0,0,0
0,1,5,19,1.4403005609415074,1,0,1,0,0,0
3,1,12,7,0.6893158747343475,1,0,0,0,1,1
4,1,6,23,0.4898434165980379,1,0,0,0,0,0
0,0,1,8,-0.32496677451985473,0,0,0,1,1,0
0,1,7,25,0.3426737130422703,0,0,0,1,1,0
0,1,10,26,-0.24342408825356238,0,0,1,0,1,0
0,1,12,21,-0.9697626993407666,1,0,1,1,1,1
0,1,9,19,-0.022950153117368997,1,1,0,0,1,1
4,0,10,10,-0.7328499637485444,0,0,1,1,1,0
0,0,3,15,-1.6425132460541336,0,0,0,0,1,0
0,1,12,7,-0.9677741068303851,1,0,1,0,0,0
4,0,7,5,-1.397912902830314,0,0,0,1,1,0
0,1,12,25,0.9077977529132768,1,0,0,1,0,0
1,1,2,15,-0.9554926426329934,1,0,0,1,1,1
2,1,1,9,-0.3533336655912913,1,0,0,1,1,1
0,1,10,7,1.7067996729077006,1,0,0,1,1,1
1,1,2,15,1.6231852474058537,1,1,0,1,0,0
0,1,1,7,1.0705782541202282,1,0,0,1,1,1
0,1,5,21,1.1506797304835261,1,0,0,1,1,1
4,0,1,10,-0.5111253632878776,1,0,0,1,0,0
0,1,2,19,-1.6800747791509236,0,1,0,1,0,0
0,1,10,6,-1.0840582664313583,1,0,0,0,0,0
0,1,8,2,0.817739456210542,1,0,0,0,0,0
1,1,10,16,-0.2886351200662452,1,0,0,0,0,0
0,1,3,18,1.2975307049261318,0,0,0,0,1,0
0,1,11,16,-0.39755733004254756,1,1,0,0,1,1
1,1,8,18,1.474089311383584,0,0,0,0,1,0
0,1,11,9,1.2249089693814987,0,0,1,0,1,0
2,1,9,1,-0.7289871054748936,1,0,0,0,0,0
0,1,9,19,-1.3063648939682342,0,0,0,0,1,0
0,1,12,24,1.187874032210803,1,0,0,0,0,0
1,1,9,5,-1.5095928125248461,1,0,0,1,1,1
1,1,6,14,-0.6405605632536739,1,0,0,1,1,1
0,1,12,10,1.219750407973906,1,0,0,0,1,1
0,1,11,17,0.9121005959409666,0,0,1,0,0,0
0,1,8,11,-1.166730362381247,1,0,1,1,1,1
0,1,4,23,-1.4210761946846895,0,0,1,1,1,0
0,1,10,19,-0.8969261680894377,0,0,1,0,1,0
0,1,7,12,0.8002578572429713,1,0,1,0,1,1
0,1,2,13,-1.1196901026147636,0,1,0,0,1,0
0,1,2,27,-1.4306657836546133,0,0,0,1,0,0
0,0,11,5,-1.2279367454490375,0,0,1,0,1,0
0,1,7,22,-0.3688647809641845,1,0,1,1,0,0
2,1,9,27,-0.0413879394244264,1,0,0,1,1,1
2,1,1,17,1.35477722520757,1,0,0,1,1,1
0,0,7,5,-1.7034390089244662,1,1,0,1,1,1
0,1,6,26,1.2915787851825156,1,1,0,0,1,1
0,1,6,30,-0.41147401316833665,1,0,1,1,0,0
0,1,9,27,-1.3322096677094306,0,0,0,0,1,0
0,1,10,26,0.7562524529452932,0,0,0,1,0,0
0,0,3,10,1.5731170610643292,0,0,1,1,1,0
0,1,10,12,0.26400305324132,1,0,0,0,0,0
0,1,11,29,1.0141562721967528,1,0,0,0,1,1
1,1,3,25,-0.4682147242049742,0,0,1,1,1,0
2,1,8,2,0.03745940716751605,0,1,0,1,1,0
0,1,7,26,1.3239436479560085,1,0,1,0,1,1
0,1,3,8,1.4764624574978895,0,0,0,1,0,0
0,1,7,17,1.3931598322154404,1,1,0,0,1,1
0,1,7,29,0.02758226910636971,1,0,1,0,1,1
0,1,1,10,-0.12226198744245444,1,1,0,1,0,0
0,0,8,16,-0.5898653120264719,1,0,0,1,1,1
0,1,10,21,-0.5937766725564733,1,0,1,0,1,1
0,1,7,30,-0.07643428408474048,1,1,0,1,1,1
0,1,5,27,-0.8283370487156834,0,0,0,0,0,0
1,1,8,27,0.8040341043445669,1,1,0,1,0,0
0,1,6,4,0.0418869702829649,1,0,0,0,1,1
0,1,1,5,-0.06608944569449761,1,0,0,1,1,1
0,1,2,21,0.7972195373272836,0,0,1,0,1,0
3,1,5,25,1.4656083454159636,1,0,1,1,1,1
0,1,12,8,1.2919598743395575,1,0,1,0,1,1
0,1,10,9,0.4676848143395,1,0,1,0,1,1
0,0,1,8,1.3862240095572806,1,0,0,0,0,0
0,1,4,7,-1.3242518332210218,1,0,0,1,0,0
0,1,6,30,-1.104519289717619,1,0,0,1,0,0
0,0,6,29,-1.5750292852358005,0,0,0,1,1,0
0,1,4,2,-1.2043715777563273,0,1,0,1,0,0
0,1,5,27,0.33382205125825454,1,0,1,0,1,1
0,1,4,2,-1.4940131948956021,0,0,0,0,0,0
0,1,4,3,-0.43145001389108995,1,0,0,0,1,1
0,1,10,5,-0.07022945971872406,1,0,1,0,0,0
0,1,3,11,0.20829128292869548,1,0,1,0,1,1
0,1,5,31,-0.7671618456698325,0,0,1,1,0,0
0,1,6,19,1.4909195943373013,1,0,0,1,1,1
0,1,11,23,-0.9152912010119688,1,0,1,1,1,1
1,1,3,26,0.6741797063060246,1,0,0,1,1,1
0,1,8,8,1.3775767501393144,1,0,0,0,0,0
0,1,12,18,-1.1132427669669933,0,0,1,1,1,0
0,1,4,9,0.39048308001660154,1,0,1,0,1,1
3,1,5,21,-0.15964683374825211,1,0,0,1,0,0
1,1,3,5,-0.5624788594226973,0,0,0,0,1,0
0,1,6,5,-0.539963419135293,0,0,1,0,1,0
0,0,2,13,-1.5670437351723343,0,0,1,0,0,0
0,1,10,4,0.3435190380815268,1,0,0,0,0,0
0,1,10,16,1.6581519097878774,1,0,1,0,1,1
0,1,6,14,0.35003566266694086,0,0,0,0,1,0
0,1,9,24,-0.10361979876934763,1,0,0,0,1,1
0,0,11,16,1.304695181078517,0,0,0,1,0,0
2,1,7,31,-1.030577599910869,0,0,1,1,1,0
4,0,12,25,1.0341842396227392,0,0,1,0,1,0
0,1,8,2,-0.6103401931002614,1,0,0,0,1,1
0,1,11,29,-0.2013968831256193,0,0,1,1,1,0
0,1,9,19,0.9460209953645664,0,0,1,1,0,0
0,1,8,10,-0.8539878134314767,1,0,0,0,1,1
3,0,11,28,0.4215141307404485,1,0,0,0,1,1
4,1,10,4,1.2158563696783158,0,0,0,0,1,0
0,1,12,13,-1.1049177011090718,1,0,1,1,1,1
1,0,9,5,-0.04818518420729868,1,0,0,1,1,1
0,1,5,2,-0.5785712151905067,1,1,0,1,1,1
0,0,3,28,-1.405998921853364,0,0,1,1,1,0
4,0,5,24,-1.4738362562536815,0,0,0,0,0,0
0,1,3,27,-1.7051054078748036,0,0,0,1,0,0
1,0,12,6,-0.16089749907272577,1,0,0,1,1,1
1,1,3,21,1.1343725790090207,1,0,1,0,0,0
3,1,11,24,1.3213002749848912,1,0,1,0,1,1
0,1,2,24,1.7140334379977296,1,0,0,1,0,0
0,1,5,14,1.2844177734770126,1,0,1,0,1,1
1,1,12,9,1.4757453169932748,1,0,0,0,1,1
0,1,3,22,1.3710254810850782,1,0,0,0,0,0
0,1,6,11,0.566463123844727,1,0,0,1,1,1
0,1,5,7,-0.21793961698811434,0,0,1,1,1,0
1,1,12,25,0.7586706368690674,0,0,0,1,0,0
0,0,6,9,-1.1567042531041662,1,0,0,0,1,1
0,0,9,20,-1.5534319233721787,1,0,1,1,1,1
0,1,7,5,1.213251105622903,0,0,1,1,1,0
1,1,11,6,0.44301102364448636,1,0,1,1,0,0
1,1,5,17,0.6963764174802666,1,0,0,1,0,0
0,1,5,2,-1.3686868289320924,0,0,1,0,0,0
0,1,12,30,0.8251464436446811,1,0,0,0,1,1
0,1,7,8,-1.4058153061686076,0,0,0,0,0,0
0,1,5,27,-1.021774440383204,0,0,1,0,1,0
0,0,6,2,-1.3050206885779412,0,0,1,0,1,0
0,1,3,26,-0.6853766481217862,0,0,1,1,0,0
0,1,1,16,-0.24827084944175717,1,0,0,1,1,1
0,0,9,6,-0.9922157795842913,1,0,0,1,1,1
0,1,4,19,-0.37291125492259164,1,0,1,0,0,0
4,0,3,16,0.8237260204229799,1,0,1,1,1,1
0,0,10,5,-1.5405303231828738,1,0,1,0,1,1
1,1,1,8,0.12504408879636172,0,0,1,0,0,0
0,1,3,6,-0.2101480759500513,1,0,1,1,1,1
1,0,6,5,-1.5258826417649407,0,0,1,1,1,0
1,1,12,20,0.36984536993934863,0,1,0,1,1,0
0,1,1,16,1.445781315909145,1,0,1,1,1,1
0,0,4,23,0.6948347386176886,1,0,1,0,1,1
0,1,11,1,-0.9809251471952084,1,0,0,0,1,1
0,1,12,11,1.2065127564370277,0,0,1,0,1,0
1,1,5,15,-0.6633600881854184,0,0,1,0,1,0
0,0,4,28,-0.45503596826509335,1,0,0,1,1,1
2,1,11,17,1.6536411999472556,1,0,1,1,1,1
0,1,12,15,-0.19813337416258883,1,0,1,0,1,1
1,1,9,6,-0.7700581232633499,1,0,1,0,1,1
0,1,1,19,0.12661001878711503,1,0,0,0,0,0
1,1,5,12,0.18283106279142275,1,0,0,1,0,0
3,1,5,12,1.1771377113228718,0,0,0,0,1,0
0,1,6,25,0.26830589626900986,1,0,0,1,1,1
0,1,2,17,-0.5190243021792889,0,0,0,0,0,0
0,0,7,13,-1.102873677448575,1,0,1,0,0,0
1,1,10,30,0.8156850392093985,1,0,0,1,1,1
0,1,4,15,0.3562023781172532,1,0,0,1,1,1
0,1,6,29,-1.1684729791629926,1,1,0,1,0,0
0,1,12,8,0.1393938277824252,1,0,1,0,1,1
4,0,9,13,-0.6440354034765186,1,0,0,0,0,0
0,1,5,6,-0.9195282195488969,0,1,0,1,0,0
2,0,5,18,-0.8161803046060507,0,0,0,1,1,0
0,0,4,23,-1.5789614324470949,1,0,0,1,1,1
0,0,4,22,-1.2307637341049111,0,0,0,1,1,0
2,1,9,28,1.0437357196769588,1,0,0,1,1,1
2,0,8,10,-1.0377905783196049,0,0,0,0,1,0
0,1,1,8,-0.6902857693538607,1,0,1,1,0,0
2,1,1,23,-1.2200066265356866,0,0,1,0,0,0
2,0,7,2,0.1624878306991568,0,1,0,0,1,0
1,0,12,14,0.32619680367053716,1,0,1,0,1,1
0,1,2,8,0.9774608508205125,0,0,0,0,1,0
0,1,12,5,0.8882548080507984,1,0,0,0,1,1
0,1,10,28,1.3832792297074123,0,0,1,0,1,0
0,0,3,17,-1.5702518129852496,1,0,1,1,1,1
0,1,12,7,-0.19031411754946823,1,0,1,1,0,0
1,0,11,4,-1.5345818678861398,1,0,1,1,1,1
0,1,7,12,1.0708554098708039,0,0,0,1,1,0
1,1,12,21,0.7011538897308175,1,0,1,0,1,1
0,0,7,16,-0.6605261706357806,1,0,0,1,1,1
0,1,2,21,-0.9576059552311342,1,0,0,1,1,1
2,0,3,7,1.6814849595394799,1,1,0,1,1,1
2,0,10,27,-1.304525272673787,0,0,0,0,1,0
0,1,5,28,0.3528765091103431,0,0,0,0,0,0
2,1,11,1,0.27817610543639165,0,0,0,1,1,0
0,1,2,10,0.2101205108824959,0,0,1,0,1,0
0,0,10,20,0.9666171320792329,1,0,0,0,1,1
0,1,8,7,0.955922384553888,1,0,0,0,0,0
0,1,8,16,-1.4746746523991734,0,0,0,0,1,0
0,0,4,30,-1.5544366129680158,0,0,1,1,1,0
0,1,8,30,-0.17848303144676247,1,0,0,1,1,1
1,1,9,7,1.7295299089018006,1,0,0,0,1,1
0,1,4,28,-0.23023147452615272,1,0,0,0,0,0
0,1,8,11,1.3080834101293062,1,0,0,0,0,0
1,1,3,8,-0.3662283368868319,1,0,1,0,1,1
0,1,11,30,0.46652768908084585,0,0,1,1,1,0
0,1,4,3,-0.2832894785270137,1,0,0,0,1,1
2,0,5,19,1.3656867684396112,1,0,0,0,0,0
0,1,7,30,0.9292011057514954,0,0,0,0,0,0
0,1,7,25,0.40860560165737897,1,0,0,1,1,1
0,1,1,21,0.6619813888338058,1,0,0,1,1,1
0,1,4,29,1.6828118426953615,1,0,0,1,1,1
2,0,9,3,-1.2914400567997253,1,0,0,0,1,1
2,1,9,20,-0.3855772727239072,1,0,0,0,0,0
0,1,4,16,-0.16917752712117867,1,0,1,0,1,1
2,0,10,31,-0.4341072446497356,1,0,1,0,1,1
0,1,7,26,1.5379356029756097,1,0,0,1,1,1
0,1,3,22,-0.8067604735333546,0,0,1,0,1,0
1,1,10,4,1.379676204949926,0,0,1,0,0,0
3,0,11,11,0.2306889320221049,0,0,1,1,1,0
2,0,4,21,0.16553654395549072,0,0,0,1,1,0
2,0,11,24,1.0067077114000273,0,0,1,1,1,0
0,1,9,26,-0.9188872968756903,1,1,0,1,0,0
1,0,3,24,-1.3539144274264006,1,0,0,1,1,1
1,1,2,23,0.5783669633319592,0,0,0,0,0,0
0,1,1,25,-0.8576635915734887,1,0,1,1,0,0
0,1,12,4,0.9455463661417053,1,0,0,0,1,1
0,0,5,11,-1.150714224444846,1,0,0,0,1,1
0,1,9,23,1.0704396762449402,1,0,1,0,1,1
0,1,2,27,-0.7456303082969724,1,0,0,0,1,1
0,0,2,8,1.1759355482547487,1,0,0,0,1,1
0,0,3,21,0.6761544410288773,0,0,1,0,1,0
2,0,1,17,-1.6440133515541253,0,1,0,0,1,0
0,1,8,12,-0.5593158194192507,0,0,0,0,0,0
0,1,8,18,1.626140420596368,0,0,0,0,0,0
0,0,2,29,-0.5690717018395199,1,0,1,0,1,1
0,1,9,11,1.6378952888676657,1,0,0,0,1,1
3,1,3,22,1.5735605102652508,0,0,1,0,1,0
2,1,12,19,1.6312019774912594,1,0,0,0,1,1
0,1,8,20,-0.4722092314601483,1,0,0,1,1,1
0,0,10,7,-0.5030913109680607,1,0,0,1,1,1
0,1,11,20,1.620739347907022,0,0,1,1,0,0
0,1,5,13,1.0280694908756596,0,0,1,0,0,0
0,1,8,16,1.7088575543557256,1,0,0,0,0,0
0,1,8,29,-0.10719510795177578,0,1,0,1,0,0
0,1,12,28,-1.1926132450381477,1,0,1,1,1,1
0,1,5,17,-0.1859627722654275,0,0,0,0,1,0
3,0,8,18,-0.460003985094165,0,0,0,0,1,0
0,1,11,19,-0.29883098724055346,1,0,1,0,0,0
0,1,11,1,1.1897760135491298,0,1,0,1,1,0
0,0,12,6,-1.3046638505490749,1,0,0,0,1,1
4,0,10,17,-0.36560127200115405,1,1,0,1,1,1
1,0,9,22,-1.5714124026907856,0,0,1,1,0,0
0,0,8,20,-0.04194917981934242,1,0,0,0,1,1
1,1,3,27,-0.32578438398405346,0,0,1,0,1,0
0,1,10,4,-0.7921924743937124,1,0,0,0,1,1
0,1,1,27,-0.26780686541047133,0,0,0,0,0,0
1,1,8,16,0.7492750569245468,1,1,0,0,1,1
0,1,12,1,1.5661535228311112,0,0,1,1,1,0
1,1,1,24,-0.2900278277128886,1,0,1,1,1,1
1,1,8,29,0.45001959968717287,0,0,0,1,0,0
0,1,7,28,-0.8483511583541407,0,0,1,1,0,0
1,1,4,6,0.17281188240810635,1,0,0,0,1,1
0,1,5,17,0.7778844592777372,0,0,0,1,0,0
0,1,2,7,0.8358273333824973,1,0,0,1,1,1
0,0,11,28,-1.2597576900620255,1,1,0,0,1,1
0,1,5,14,1.093561394736729,0,0,1,0,1,0
0,1,6,23,0.18774711291726176,1,0,0,0,1,1
0,1,4,18,1.6236148388192462,0,0,0,1,1,0
0,1,10,30,1.2893546102841444,0,0,1,1,0,0
0,1,3,20,-0.4860289100732359,0,0,1,1,1,0
0,1,11,24,0.39371887340457445,0,0,0,1,1,0
0,1,4,17,0.7959931231309855,0,0,1,1,0,0
2,1,3,7,0.665885820470043,0,0,0,1,1,0
0,1,12,30,0.57540486124768,1,0,1,1,1,1
0,0,6,10,-1.617396006158199,0,0,0,1,1,0
0,1,2,10,-0.40206803988316925,1,0,1,1,1,1
0,1,1,27,-0.2948260866447328,1,1,0,0,0,0
0,1,6,20,-0.4152086869073461,0,0,0,1,0,0
1,1,8,20,-0.2516867940676042,1,0,0,0,1,1
0,0,3,16,-0.8832727829266955,1,0,0,1,1,1
0,1,2,16,0.17221599754436853,1,1,0,1,1,1
0,1,1,6,-1.1080287744092854,1,0,1,1,0,0
2,1,12,6,0.417044994262413,1,0,0,0,1,1
1,1,7,11,1.4623032630903465,1,0,0,1,0,0
0,0,11,13,-1.4469105750852391,0,1,0,0,1,0
0,1,6,11,0.599843069554704,1,0,1,0,0,0
0,1,2,10,0.4611543319665568,0,0,0,0,0,0
0,1,6,6,-0.975125663114409,0,0,1,0,1,0
2,0,6,24,0.6822518675415459,0,0,0,1,1,0
0,0,7,2,-1.1536174309321279,0,0,0,0,1,0
1,1,7,24,0.6868110796385183,0,0,1,1,1,0
4,0,1,20,0.3293251992051618,0,0,0,1,1,0
2,0,3,4,-0.24973631047292705,1,0,1,1,1,1
0,1,3,12,-0.5704228361235771,1,0,0,0,1,1
0,1,6,17,-1.4018311922540798,1,0,0,0,1,1
2,1,2,18,0.4561204906467233,0,0,1,0,0,0
0,0,5,29,-1.431365601924817,1,1,0,1,0,0
0,1,3,25,-0.6610111931992882,1,0,0,1,0,0
0,1,9,22,1.553435538326563,1,0,0,0,1,1
0,0,5,1,-0.5730835313291051,1,0,0,1,1,1
0,1,9,1,0.9218391561268249,1,0,0,0,1,1
0,0,6,12,-1.3018022174243795,0,0,0,1,1,0
1,0,1,20,0.31974946802276666,0,0,1,1,1,0
0,0,12,7,-0.7929962260703822,0,0,0,1,1,0
0,1,8,20,-1.1852928687760635,1,0,0,0,0,0
0,1,6,20,0.4565951198695844,1,0,1,1,1,1
0,1,2,16,-1.2609910331520882,1,0,1,1,1,1
5,0,5,14,0.016537612445922712,1,0,1,0,1,1
2,1,6,28,0.8795036152263663,1,0,0,0,1,1
0,1,10,24,0.6985971279317558,0,0,1,1,1,0
3,0,9,4,0.16665902474532307,1,0,0,1,1,1
0,0,1,7,0.08005478158413938,0,0,0,0,1,0
0,1,10,26,1.627765246184119,0,0,1,0,1,0
0,1,6,3,-1.1869558032795184,0,0,1,0,0,0
0,0,4,24,-1.0778707642997527,1,1,0,0,1,1
0,0,1,14,-1.6280803603428973,1,0,0,1,1,1
4,0,9,29,-1.3304220131182165,0,0,0,1,1,0
0,1,2,15,1.3361731454501669,1,0,0,0,1,1
0,1,3,19,-1.5598411501042448,0,0,0,1,0,0
0,1,3,10,-1.178353581671021,0,0,0,1,1,0
0,1,11,28,-0.615914488133718,0,0,1,1,1,0
1,0,9,7,-1.3249828315131658,1,0,1,1,1,1
0,1,7,1,-1.3482431278802425,1,0,1,1,1,1
0,1,2,18,-0.7183062157370775,1,0,0,0,0,0
0,1,7,9,1.11878256803913,1,0,1,1,1,1
1,1,6,18,-1.5319073148930828,1,0,1,1,1,1
0,0,2,20,-0.09480624590103595,1,0,0,1,1,1
0,1,11,6,1.5250443961269509,0,0,1,1,1,0
0,1,3,23,-0.744029733837397,1,0,0,1,0,0
0,1,12,4,-0.3165620263836425,1,0,0,0,1,1
1,1,8,4,0.3967190844045578,1,0,1,1,0,0
0,0,5,23,-0.6298034556844495,0,0,0,0,1,0
0,1,3,31,0.34756204759305176,1,0,0,0,0,0
2,0,12,21,-1.167641511911265,0,0,1,0,1,0
0,1,8,31,-1.324761106912705,1,0,0,1,1,1
0,1,10,16,1.598341698813612,0,0,1,1,1,0
0,0,6,16,-0.1793318209329009,1,0,0,0,0,0
0,1,8,24,0.1560612817326796,1,0,1,1,1,1
0,1,3,30,1.3639787961266876,1,0,0,1,1,1
4,0,4,11,-1.671070681704091,0,1,0,0,1,0
0,1,6,12,1.0503077754124883,0,0,0,0,1,0
2,1,8,14,0.7567444044025653,0,0,0,1,1,0
0,0,7,27,-1.152934934896335,1,1,0,1,1,1
0,1,2,24,1.0269608678733564,1,1,0,1,1,1
0,1,9,3,0.5727441660421518,1,0,0,1,0,0
0,1,11,26,1.1120650055345485,1,0,1,0,1,1
0,0,2,25,-1.4080914477702116,0,0,0,1,1,0
1,0,10,3,-1.3451736279426152,0,0,0,1,0,0
0,0,2,17,0.8346320992081391,0,0,1,0,1,0
0,0,1,5,0.08367512857603614,1,0,0,0,1,1
0,0,4,6,-1.6938424910607779,1,0,0,1,1,1
0,0,1,4,0.9011979816026897,1,0,0,0,0,0
1,0,1,25,-0.9093808546309391,0,0,0,1,0,0
0,1,9,3,1.3508277557618644,1,0,0,0,0,0
0,1,7,10,0.577213302520187,1,0,1,1,1,1
0,0,10,10,1.5145575154145376,1,0,0,0,1,1
0,1,3,26,-0.5577983916848479,1,0,0,1,0,0
1,0,2,9,-0.8616546343817807,0,0,0,0,1,0
0,1,10,31,-0.9646145312738205,1,0,1,1,1,1
0,1,1,11,0.8030432725362584,1,0,0,0,1,1
2,1,9,23,-0.1649231863498397,1,0,1,1,1,1
0,0,1,8,0.7621870504544982,0,0,1,0,1,0
0,1,8,1,-1.3400046731943758,0,0,1,1,1,0
0,1,4,27,1.623458938709547,0,1,0,0,1,0
3,1,6,29,0.9634436987351397,1,0,1,0,1,1
0,1,1,29,1.3176141035022328,1,0,0,1,1,1
0,1,8,1,-1.1183736127995285,1,0,0,0,0,0
1,1,9,17,0.43632810560872654,0,0,1,0,1,0
0,1,7,3,-0.2717494059624126,1,0,1,0,1,1
2,1,7,31,1.2827375167391464,0,0,1,1,1,0
0,1,8,28,-1.1609274138535657,1,0,0,0,1,1
0,0,7,31,-1.7272640101333414,0,0,1,0,1,0
0,0,3,24,-1.5957258909100507,1,0,0,0,1,1
0,0,3,16,-1.4152039572193638,0,0,0,0,1,0
1,1,9,26,1.5046838418002735,0,0,0,1,1,0
0,0,8,17,1.316221395855589,0,0,0,0,1,0
0,0,1,8,-0.9704036220139732,0,0,0,1,1,0
5,0,6,5,0.0769437082839258,1,0,0,0,1,1
2,1,3,30,1.1058255366997098,0,0,0,1,1,0
1,1,9,14,-0.6154467878046213,1,0,1,0,1,1
1,0,11,25,-1.4155781174826412,0,0,0,1,1,0
0,1,12,1,0.4654398527598359,1,0,0,1,1,1
0,0,12,25,-0.7083390020569941,0,0,0,0,1,0
2,1,7,29,-0.8891865937546075,0,0,0,1,1,0
0,1,6,26,-1.073848541469521,0,1,0,1,0,0
1,0,5,6,-1.3559861666619548,1,0,1,1,1,1
1,1,7,16,-0.78840583395147,1,0,0,0,1,1
2,1,8,19,0.4866526610195336,1,0,1,0,0,0
0,1,4,2,-0.9758185524908486,0,0,0,0,1,0
0,0,9,3,-0.15759241674710897,1,0,0,1,1,1
2,1,2,17,-1.0417261899777817,1,0,1,0,1,1
1,1,5,30,1.3670552249580796,0,0,1,1,1,0
0,1,8,9,1.2213440535397173,1,0,0,1,1,1
0,1,3,15,0.06740955046411698,0,0,0,0,1,0
1,1,8,10,0.03720996699199771,1,0,1,0,1,1
0,1,3,6,0.8483131999459386,1,0,1,1,0,0
0,1,7,12,1.4484870489241415,1,0,0,1,0,0
0,1,5,29,0.746721759572367,1,1,0,1,1,1
1,1,6,19,-0.2457002298551663,1,0,1,0,0,0
0,1,11,27,0.8796560508891832,1,0,1,0,1,1
1,1,2,13,1.1952013373666515,1,0,0,1,0,0
0,1,4,28,-0.2833899474865974,1,0,1,1,1,1
0,1,3,20,-1.1969888414503635,1,0,1,1,1,1
0,1,5,12,0.4660738465392781,1,0,1,0,0,0
0,1,9,23,-1.208161682645452,1,0,1,1,0,0
0,1,10,26,1.481219143067147,0,0,0,0,1,0
1,1,3,17,0.6662322651582627,1,0,1,0,1,1
0,1,10,26,1.2257577588676374,1,0,0,0,1,1
1,1,1,9,0.7689150062997266,1,0,0,0,1,1
0,1,1,30,-0.40064415221458605,1,0,1,1,1,1
0,1,8,5,-0.8498893727698366,0,1,0,0,1,0
3,1,2,12,-1.2718590030215429,1,0,1,0,1,1
0,0,11,2,-0.9895516199318811,0,0,0,0,1,0
0,1,1,30,0.981424178053747,0,0,0,1,1,0
0,0,2,11,-1.3546142456966046,0,0,1,0,1,0
0,1,9,26,-0.05850230702248398,1,0,0,1,1,1
